age,marital,Personal_loan,housing_loan,ever_defaulted,Loan_approved
48,married,no,no,unknown,no
28,single,no,no,no,no
57,married,no,no,no,yes
30,single,yes,no,no,no
41,married,yes,yes,no,no
50,divorced,yes,no,no,no
33,single,yes,no,no,no
33,single,yes,no,unknown,no
46,married,yes,no,unknown,no
28,married,yes,no,no,no
30,single,yes,no,no,no
23,single,no,no,no,no
28,single,no,no,no,no
53,married,no,no,no,no
28,single,no,no,no,no
31,divorced,yes,no,no,no
32,divorced,no,no,no,no
34,married,yes,yes,no,no
42,married,yes,no,no,no
32,married,unknown,unknown,no,yes
25,single,yes,no,no,no
30,divorced,yes,no,no,no
33,single,yes,no,no,no
28,married,no,no,no,no
23,single,yes,no,no,no
33,single,no,no,unknown,yes
45,married,no,no,no,no
25,single,yes,no,no,no
44,single,yes,yes,unknown,no
26,single,no,no,no,no
32,single,no,no,no,no
28,single,yes,no,no,yes
35,married,no,no,no,no
30,married,yes,no,unknown,no
43,married,yes,no,unknown,no
27,single,yes,no,no,no
25,married,no,yes,no,no
29,single,no,no,no,no
29,single,yes,no,no,no
37,single,yes,no,no,no
27,married,yes,no,no,no
27,married,no,no,no,no
33,married,unknown,unknown,no,no
27,single,yes,no,no,no
52,divorced,yes,no,unknown,no
27,single,yes,no,no,no
42,divorced,yes,no,no,no
35,married,yes,no,no,no
31,single,yes,no,no,no
31,single,yes,no,no,no
27,single,yes,no,no,no
34,single,yes,no,no,no
40,divorced,no,no,no,no
24,single,no,no,no,no
23,single,no,no,no,no
28,married,unknown,unknown,no,no
28,single,unknown,unknown,no,no
36,married,no,no,no,no
27,married,yes,no,no,no
37,married,yes,no,unknown,no
21,single,yes,no,no,no
28,married,no,no,unknown,no
29,married,yes,no,no,no
46,married,no,no,no,no
28,married,yes,no,unknown,no
51,married,no,no,no,no
37,divorced,no,no,no,no
27,single,yes,no,no,no
23,single,yes,no,no,no
28,married,yes,no,unknown,no
34,married,yes,no,no,no
39,married,no,no,no,no
23,single,no,no,no,no
26,single,no,no,no,no
32,single,yes,no,no,no
35,single,yes,no,no,no
28,single,yes,no,no,no
28,single,yes,no,no,no
28,single,yes,no,no,no
34,single,yes,no,no,no
23,single,yes,no,no,no
36,married,no,no,no,no
22,single,yes,no,no,no
38,married,yes,no,no,no
27,single,no,no,no,no
35,married,yes,no,no,no
27,single,yes,no,no,no
40,married,yes,no,no,no
33,married,yes,no,no,no
30,single,yes,no,no,yes
27,single,no,no,no,no
30,married,no,no,no,no
23,single,no,yes,no,yes
24,single,yes,yes,no,no
33,married,yes,yes,no,no
48,divorced,yes,no,no,no
28,married,yes,yes,no,no
31,single,no,no,no,yes
39,married,yes,no,no,no
39,married,no,no,no,no
31,single,no,no,no,no
31,single,yes,no,no,no
46,married,yes,no,no,no
28,married,yes,no,no,yes
32,married,unknown,unknown,no,no
31,married,yes,no,no,no
27,single,yes,yes,no,yes
33,married,no,no,unknown,yes
42,married,yes,yes,no,no
29,single,yes,no,no,no
26,single,yes,no,no,no
26,single,no,no,no,no
54,married,no,no,no,no
33,single,no,no,unknown,no
33,married,unknown,unknown,unknown,no
58,divorced,yes,no,no,no
51,married,yes,yes,no,yes
28,single,yes,no,no,no
24,married,no,no,no,no
27,single,yes,yes,no,no
29,married,yes,no,no,no
49,married,yes,yes,no,no
35,married,yes,no,no,no
35,married,yes,no,no,no
57,divorced,no,no,no,no
25,single,yes,no,no,no
33,single,no,no,no,no
53,married,yes,no,no,no
31,married,no,no,no,no
23,single,yes,no,no,no
39,married,yes,yes,unknown,no
27,married,yes,no,no,no
36,married,yes,yes,no,no
40,single,yes,no,unknown,no
54,divorced,yes,no,no,no
24,single,yes,no,no,no
31,single,no,no,no,no
40,divorced,no,yes,no,no
31,married,no,no,no,no
33,single,no,no,no,no
37,single,yes,no,no,no
33,married,yes,yes,no,no
40,married,yes,yes,no,no
36,single,yes,no,no,no
31,single,yes,no,no,yes
30,married,yes,no,no,no
33,single,yes,no,no,no
48,divorced,unknown,unknown,no,no
25,single,yes,no,no,yes
31,married,no,no,no,no
26,married,no,no,no,yes
35,married,no,no,no,no
33,divorced,unknown,unknown,no,no
34,married,yes,no,no,no
46,married,no,no,no,no
33,married,no,yes,no,no
41,married,no,yes,no,no
42,married,no,no,no,no
30,single,yes,no,no,no
39,divorced,yes,no,unknown,no
27,married,no,yes,no,no
36,married,yes,no,no,no
37,single,yes,no,no,no
32,single,no,no,no,yes
24,single,no,no,no,no
29,single,yes,no,no,no
27,single,yes,no,no,yes
28,married,no,yes,unknown,no
30,married,no,yes,no,no
34,married,yes,no,no,no
42,married,no,no,no,no
40,divorced,yes,no,no,yes
26,single,yes,no,no,no
42,married,yes,no,no,no
29,married,no,no,no,no
28,single,no,no,no,no
30,single,no,no,no,no
35,married,no,yes,no,no
33,single,yes,no,unknown,no
28,married,yes,no,unknown,no
32,married,no,no,no,no
33,single,yes,no,no,no
40,single,yes,no,unknown,no
30,single,yes,no,no,no
26,single,yes,yes,no,no
22,single,no,no,no,no
46,married,yes,yes,no,no
49,married,yes,yes,unknown,no
52,married,no,yes,unknown,no
41,divorced,yes,yes,unknown,no
31,married,yes,no,no,no
26,single,yes,no,no,no
35,married,no,yes,unknown,no
31,married,no,no,no,no
52,unknown,unknown,unknown,no,no
44,married,yes,yes,no,no
36,married,yes,no,no,no
34,married,no,no,no,no
38,married,no,no,no,no
42,married,yes,no,no,no
51,married,unknown,unknown,no,no
27,married,yes,yes,no,no
31,single,no,no,no,no
24,single,yes,no,no,no
42,married,yes,no,no,no
32,single,yes,no,no,no
31,single,yes,no,no,no
45,married,yes,no,no,no
39,married,yes,no,no,no
32,married,yes,no,no,no
31,single,yes,no,no,no
37,married,no,yes,unknown,no
28,single,yes,no,no,no
29,divorced,yes,no,no,no
29,single,yes,no,no,yes
31,married,yes,no,no,no
26,married,yes,no,no,no
25,single,yes,no,no,yes
31,married,no,no,no,no
34,married,no,no,no,no
30,married,no,no,no,no
33,married,yes,no,no,no
34,single,yes,no,unknown,no
27,married,yes,no,no,no
31,single,no,yes,no,no
32,married,yes,yes,no,no
54,married,no,no,no,yes
31,married,no,yes,no,no
52,married,no,no,unknown,no
31,married,no,no,no,no
35,divorced,yes,no,no,no
31,single,yes,no,no,yes
26,single,yes,no,no,no
28,single,no,no,unknown,yes
29,single,yes,no,unknown,no
28,single,no,no,no,no
23,single,no,no,no,no
30,single,yes,no,no,no
47,divorced,no,no,no,no
29,single,no,no,unknown,yes
37,divorced,yes,no,no,yes
39,married,yes,no,unknown,no
45,divorced,yes,yes,no,no
33,married,no,no,no,no
29,married,no,yes,no,no
30,single,yes,yes,no,no
24,married,yes,no,no,no
39,single,no,no,no,no
48,single,yes,yes,unknown,no
37,single,no,no,no,no
32,single,yes,no,no,no
43,married,yes,no,no,no
29,single,yes,no,unknown,no
42,married,no,yes,unknown,no
23,single,yes,no,no,no
60,married,no,no,no,no
36,single,yes,yes,unknown,no
26,single,yes,no,unknown,no
30,single,yes,no,no,no
31,married,yes,no,unknown,no
30,married,yes,no,no,no
38,single,yes,no,no,no
29,divorced,no,no,no,no
38,married,yes,no,no,no
38,married,no,no,no,no
46,married,no,no,no,no
43,married,yes,no,no,no
40,married,no,no,unknown,no
29,married,no,no,no,no
31,married,yes,yes,no,no
39,divorced,yes,no,no,no
36,married,no,no,no,no
26,single,yes,no,no,no
27,single,no,no,no,no
25,single,yes,no,no,no
29,single,no,no,no,no
33,married,no,yes,unknown,no
27,married,no,no,no,no
44,married,yes,yes,no,no
32,married,no,yes,no,no
33,married,yes,no,no,no
34,married,no,no,no,no
24,married,no,no,no,no
33,married,no,yes,no,no
48,single,yes,yes,unknown,no
28,married,no,yes,no,no
36,married,yes,yes,unknown,no
43,married,yes,no,no,no
33,single,yes,yes,no,no
31,single,yes,no,unknown,no
27,single,yes,yes,no,no
36,married,yes,no,no,no
29,married,no,no,no,no
28,married,yes,no,no,no
35,married,yes,no,no,no
25,single,yes,no,no,no
20,single,yes,no,no,no
24,married,no,no,no,no
55,divorced,no,no,unknown,no
30,single,no,no,no,no
23,single,no,no,no,no
33,single,no,no,no,no
25,single,no,yes,unknown,no
24,married,no,no,no,no
21,single,yes,no,unknown,no
32,married,yes,no,no,no
34,single,yes,yes,no,no
30,married,no,no,no,no
32,single,yes,no,no,no
33,single,no,no,unknown,no
40,married,yes,no,no,no
29,single,yes,no,no,no
34,single,no,yes,no,no
30,single,yes,no,no,no
35,single,no,yes,no,no
58,divorced,yes,no,no,no
38,married,no,no,unknown,no
34,single,yes,no,no,no
35,married,yes,yes,no,no
33,single,yes,no,unknown,no
22,single,yes,yes,no,no
57,married,no,no,no,no
59,married,unknown,unknown,unknown,no
28,single,no,yes,no,yes
25,married,no,no,no,no
26,single,yes,yes,no,no
30,married,yes,no,no,no
30,single,yes,no,no,no
30,single,yes,no,no,no
32,single,yes,no,no,no
31,single,yes,no,no,no
23,single,no,no,no,no
32,divorced,yes,no,unknown,no
55,married,no,yes,no,no
35,single,yes,no,no,yes
26,single,no,no,no,no
32,single,no,no,no,yes
21,single,no,no,no,no
34,married,yes,yes,no,no
34,divorced,yes,yes,no,no
24,single,no,no,no,no
34,single,yes,no,no,no
37,single,yes,no,no,no
23,single,yes,no,no,no
24,married,unknown,unknown,no,no
28,single,yes,yes,no,no
32,married,yes,no,no,no
44,married,yes,yes,no,no
28,single,no,no,no,no
36,single,yes,yes,no,no
29,single,no,no,no,no
29,single,no,no,no,no
42,married,yes,no,no,no
31,single,yes,no,no,no
24,married,unknown,unknown,no,no
32,single,no,no,no,no
29,divorced,no,no,no,yes
27,married,yes,no,no,yes
29,married,yes,no,no,no
28,married,yes,no,no,no
28,married,yes,no,no,no
31,single,yes,no,no,no
35,married,yes,no,no,no
34,single,yes,no,no,no
28,single,yes,no,no,no
23,single,yes,no,no,no
26,single,no,no,no,no
29,single,yes,no,no,no
34,married,yes,no,no,no
41,married,no,no,no,no
33,married,yes,yes,unknown,no
40,divorced,yes,no,no,no
54,divorced,yes,no,no,no
45,married,yes,no,no,no
32,single,no,no,no,no
39,single,no,no,no,no
39,single,yes,yes,no,no
51,married,yes,no,no,no
29,married,yes,no,no,no
32,single,yes,no,no,no
39,single,yes,yes,no,no
28,married,no,no,unknown,no
53,married,no,no,no,no
34,single,yes,no,no,yes
35,married,yes,no,unknown,no
39,single,yes,no,no,no
31,single,no,no,no,no
31,single,yes,no,no,no
28,married,no,no,no,no
33,married,yes,no,no,no
30,single,no,no,no,no
28,married,yes,no,unknown,no
30,single,yes,yes,no,no
54,married,yes,yes,no,no
39,single,yes,no,no,no
54,married,yes,no,no,no
31,single,yes,no,unknown,no
42,married,no,no,no,yes
29,single,yes,no,no,no
35,divorced,no,no,no,yes
30,married,no,no,no,no
34,married,no,no,unknown,no
22,single,no,no,no,yes
27,single,no,no,no,no
36,single,yes,no,no,no
24,single,yes,no,no,no
29,divorced,yes,no,no,no
32,single,no,no,no,no
42,married,yes,no,no,no
45,married,yes,no,no,no
30,single,no,no,no,no
43,married,yes,no,no,yes
45,married,yes,yes,no,no
45,married,yes,no,no,no
29,divorced,no,no,no,yes
39,divorced,yes,no,no,no
39,divorced,yes,no,no,no
27,single,no,yes,no,no
27,married,no,no,no,no
30,single,yes,no,no,no
56,married,yes,yes,unknown,no
44,married,yes,no,no,no
41,married,yes,no,no,no
46,married,yes,no,unknown,no
41,divorced,no,no,no,no
34,married,yes,no,no,no
41,divorced,no,no,no,no
39,married,no,no,unknown,no
28,single,yes,yes,no,no
29,divorced,yes,no,no,no
41,divorced,yes,no,no,no
55,married,no,no,no,no
30,single,no,no,no,no
29,divorced,no,no,unknown,no
34,married,no,no,no,no
45,married,yes,no,unknown,no
24,single,no,no,no,no
41,married,yes,no,no,no
51,married,yes,no,no,no
50,married,no,no,no,no
43,married,yes,no,no,no
25,single,no,no,no,no
52,divorced,yes,no,no,no
33,married,yes,no,no,no
34,married,no,no,no,no
53,divorced,yes,no,no,no
41,single,no,no,no,no
56,married,yes,no,unknown,no
56,married,no,no,unknown,no
42,married,yes,no,unknown,no
42,married,no,no,unknown,no
34,divorced,no,no,no,no
34,married,yes,no,no,no
56,married,no,no,unknown,no
34,divorced,yes,no,no,no
25,single,yes,no,no,no
56,married,yes,no,unknown,no
39,divorced,no,no,no,no
59,divorced,no,no,no,no
33,married,yes,no,no,no
35,married,no,no,no,no
43,married,yes,no,no,no
25,single,yes,no,no,no
56,married,yes,no,unknown,no
34,divorced,yes,no,no,yes
35,single,unknown,unknown,no,no
42,married,unknown,unknown,unknown,no
40,married,no,no,no,no
39,married,yes,no,no,no
30,single,yes,no,no,no
46,divorced,no,no,no,no
55,married,yes,no,unknown,no
59,divorced,yes,no,no,yes
36,married,yes,no,no,no
29,single,yes,no,unknown,no
27,single,yes,no,no,no
39,married,yes,no,no,no
53,married,no,no,no,no
53,married,yes,no,no,no
46,married,yes,no,no,no
37,married,unknown,unknown,no,no
33,single,yes,no,no,no
27,married,no,yes,no,no
44,married,yes,no,no,no
55,married,yes,no,no,no
29,married,unknown,unknown,no,no
26,married,yes,no,no,no
28,single,yes,no,no,no
32,single,no,no,no,no
38,married,yes,no,unknown,no
35,single,yes,no,no,no
30,single,yes,no,no,no
37,single,yes,no,no,yes
52,married,yes,no,no,no
30,single,yes,no,no,no
47,married,yes,no,no,no
47,married,yes,no,no,no
39,divorced,no,yes,no,no
44,married,yes,no,no,no
45,single,yes,no,no,no
54,single,yes,no,unknown,no
43,divorced,unknown,unknown,no,no
34,married,yes,no,unknown,no
50,married,yes,yes,no,no
58,married,no,no,unknown,yes
45,single,no,no,no,no
31,married,yes,no,no,no
25,single,yes,no,no,no
55,married,no,yes,unknown,no
39,married,yes,no,no,yes
55,married,yes,no,unknown,no
51,married,no,yes,no,no
50,married,no,no,no,no
30,married,yes,yes,no,yes
35,single,no,no,no,no
26,single,no,no,no,no
32,single,yes,no,unknown,no
37,married,no,no,no,no
23,single,yes,yes,no,no
31,married,no,no,no,no
54,single,no,no,unknown,no
51,married,yes,no,no,no
33,divorced,unknown,unknown,no,no
50,married,yes,yes,unknown,no
32,divorced,no,no,no,no
35,single,yes,no,no,no
37,single,yes,no,no,no
33,divorced,yes,no,no,no
29,married,yes,yes,no,no
28,single,no,no,no,no
32,single,no,no,no,no
32,single,yes,no,no,no
32,married,unknown,unknown,no,yes
30,single,no,no,no,no
44,married,no,no,no,no
31,single,yes,no,no,no
30,single,yes,no,no,yes
39,married,yes,no,no,no
55,married,yes,no,unknown,no
28,single,yes,no,unknown,no
24,single,yes,no,no,no
39,married,no,no,no,no
29,single,no,yes,no,no
39,married,no,no,no,no
53,divorced,no,yes,no,no
23,single,yes,no,no,yes
44,married,yes,no,no,no
38,divorced,yes,no,no,no
31,single,no,no,no,no
48,married,yes,no,no,no
48,married,no,yes,no,no
36,married,no,no,no,no
48,married,no,no,no,no
48,married,no,no,no,no
48,married,no,no,no,no
59,divorced,no,no,no,no
59,divorced,yes,no,no,no
58,married,yes,yes,no,no
26,single,yes,yes,no,no
35,single,yes,no,no,no
39,married,yes,yes,no,no
39,married,yes,yes,no,no
37,married,yes,no,no,no
53,married,no,yes,no,no
34,married,yes,no,unknown,yes
25,single,yes,no,unknown,no
41,married,yes,no,no,no
24,single,yes,no,no,no
33,married,yes,no,unknown,yes
32,single,no,no,unknown,no
57,married,yes,no,unknown,no
37,married,yes,no,no,no
31,single,no,yes,no,no
34,single,no,no,no,no
33,single,no,no,no,no
53,married,no,no,no,no
37,married,yes,no,no,no
41,divorced,no,no,no,yes
29,single,yes,no,no,yes
33,married,yes,no,no,no
30,married,yes,no,no,no
47,married,yes,no,no,no
53,married,yes,no,no,no
41,married,yes,no,unknown,no
33,married,unknown,unknown,no,no
31,married,no,no,no,no
41,married,yes,no,no,no
36,divorced,unknown,unknown,no,no
53,married,yes,no,no,no
24,single,no,no,no,yes
34,divorced,yes,no,no,no
34,divorced,no,no,no,no
29,single,yes,no,no,no
33,married,yes,no,no,yes
53,married,no,no,no,no
26,married,no,yes,no,no
54,married,no,no,unknown,no
27,single,no,no,no,no
38,divorced,no,no,no,no
37,married,yes,no,no,no
36,married,no,no,no,no
32,married,no,no,no,no
32,single,yes,yes,no,yes
36,married,yes,no,no,no
32,single,yes,no,no,no
30,single,no,no,no,no
23,single,unknown,unknown,no,no
36,married,no,no,no,no
32,single,no,no,no,no
49,divorced,no,no,no,no
31,single,yes,yes,no,no
30,single,no,no,no,yes
54,married,yes,yes,no,no
43,married,yes,no,no,yes
44,single,yes,no,no,no
38,married,yes,no,unknown,no
54,divorced,yes,no,no,no
48,married,no,no,unknown,no
33,married,yes,no,unknown,no
54,divorced,yes,yes,no,no
37,married,yes,no,no,no
30,single,yes,no,no,no
29,single,yes,yes,no,yes
45,married,no,yes,unknown,no
34,single,yes,no,no,no
37,married,no,no,no,no
34,divorced,yes,yes,no,yes
30,single,yes,no,no,no
32,single,yes,no,no,no
27,single,no,no,no,no
35,married,yes,no,unknown,no
39,divorced,no,yes,unknown,no
37,single,no,yes,no,no
36,divorced,unknown,unknown,no,no
34,married,no,no,no,no
39,married,yes,no,no,no
42,married,yes,no,no,no
45,divorced,yes,no,no,no
45,divorced,no,yes,no,no
35,married,no,no,unknown,yes
42,married,yes,no,no,no
53,divorced,yes,no,no,no
23,single,no,no,no,no
53,divorced,yes,no,no,no
22,married,yes,no,no,no
27,married,yes,no,unknown,no
40,divorced,no,no,no,no
32,single,no,yes,no,no
25,single,no,no,no,no
28,single,yes,no,no,no
31,single,no,no,no,no
36,married,yes,yes,no,yes
49,married,no,no,no,yes
39,divorced,yes,no,no,no
35,married,yes,no,no,no
27,single,no,no,unknown,no
39,married,yes,no,no,yes
36,divorced,no,no,no,no
58,married,yes,no,no,no
25,single,yes,no,no,no
32,single,no,no,no,no
47,divorced,yes,no,no,no
37,married,no,no,no,no
35,married,yes,no,no,yes
54,married,no,no,no,no
41,married,yes,no,no,no
51,married,yes,no,unknown,no
44,married,no,no,no,no
26,single,yes,no,no,no
31,married,yes,no,no,no
37,married,yes,no,unknown,yes
57,married,no,no,no,no
27,married,yes,yes,no,no
51,married,yes,no,unknown,no
43,married,yes,no,no,no
54,married,no,yes,no,no
44,married,no,no,no,no
29,married,yes,no,no,yes
51,married,no,no,unknown,yes
48,married,yes,no,unknown,yes
30,single,yes,yes,no,no
58,married,no,yes,unknown,no
21,single,no,no,no,no
51,married,no,no,unknown,yes
31,single,no,no,no,no
39,married,yes,no,no,no
32,married,yes,no,no,no
33,married,yes,no,no,no
54,married,yes,no,no,no
60,divorced,yes,no,unknown,no
60,divorced,yes,no,unknown,no
20,single,yes,no,unknown,no
52,married,yes,no,no,no
60,divorced,yes,no,unknown,no
41,married,yes,no,no,no
27,divorced,no,no,unknown,no
33,single,no,no,no,no
42,married,no,no,no,no
27,single,no,no,no,no
29,married,no,no,no,no
26,single,yes,no,no,no
29,single,no,no,no,no
33,married,yes,no,no,no
30,married,no,no,no,no
42,married,yes,no,unknown,no
37,single,no,no,no,no
24,single,yes,no,no,yes
25,married,no,no,no,no
39,married,no,no,unknown,no
34,married,yes,no,no,no
24,married,yes,no,unknown,yes
37,single,no,no,no,no
37,divorced,yes,yes,no,no
32,married,yes,no,no,no
29,single,yes,no,no,no
25,single,no,yes,no,no
32,single,no,yes,no,no
44,married,no,no,no,yes
29,single,yes,no,no,no
28,single,yes,no,unknown,no
